EventID,Evlat,Evlon,Depth,Mag,Wt_M,Ranef_PGA,Ranef_PGV
2009-07-02T11:11:00,25.25,37.784,11.52,3.37,0.000522739153162572,-0.0732932176785683,-0.219047068539611
2009-07-02T15:08:00,25.245,37.789,8.28,3.57,0.0016366612111293,-0.489503713681958,-0.693271267314678
2009-07-02T16:08:00,25.243,37.787,8.98,3.13,0.000522739153162572,0.271549264993401,0.235033520878373
2009-07-03T00:32:00,25.245,37.791,8.73,4.23,0.00373134328358209,-0.0929883248228885,-0.292706361841069
2009-07-03T06:01:00,25.238,37.789,9.89,3.53,0.0016366612111293,0.522860651203793,0.508070461694861
2009-07-04T00:04:00,25.249,37.786,8.6,3.19,0.000522739153162572,-0.605331142394312,-0.575259352369389
2009-07-04T00:18:00,25.358,37.644,10.05,3.2,0.000522739153162572,-0.259586142843928,-0.207980689012103
2009-07-04T00:33:00,25.346,37.659,8.72,3.01,0.000522739153162572,-0.479405835207693,-0.463192399288418
2009-07-04T01:03:00,25.248,37.789,8.96,3.2,0.000522739153162572,-0.284310336178456,-0.387864764948915
2009-07-04T02:11:00,25.249,37.785,8.88,3.23,0.000522739153162572,-0.551296843329146,-0.71666680406879
2009-07-04T03:54:00,25.243,37.775,9.03,3.79,0.0016366612111293,-0.644598603937332,-0.851807971369502
2009-07-04T06:29:00,25.254,37.783,8.14,4.19,0.00373134328358209,-0.163451089500881,-0.339289040275881
2009-07-04T07:19:00,25.256,37.783,8.83,3.09,0.000522739153162572,-0.484699860020887,-0.606570290642556
2009-07-04T18:15:00,25.238,37.776,10.59,4.23,0.00373134328358209,-0.467808187377411,-0.839378102959005
2009-07-07T22:06:00,25.305,37.74,9.01,3.32,0.000522739153162572,-0.453317198937805,-0.634811723109316
2009-07-09T19:34:00,25.217,37.79,9.96,3.4,0.000522739153162572,-0.653550161302099,-0.913910425644154
2009-07-16T03:18:00,25.246,37.786,10.42,3.13,0.000522739153162572,-0.605698326798856,-0.634677579683797
2009-08-02T10:16:00,25.18,37.803,17.6,3.56,0.0016366612111293,-0.408938363933684,-0.764020569172707
2009-08-20T23:10:00,25.295,37.778,7.53,3.21,0.000522739153162572,-0.505559335141689,-0.454624532755115
2009-08-27T20:19:00,24.168,38.715,1.77,5.12,0.015625,0.114075247471404,-0.441167585285585
2009-10-14T02:55:00,25.29,37.727,8.97,3.35,0.000522739153162572,-0.225584962043608,-0.392880938492284
2009-12-18T13:41:00,25.163,37.809,18.41,3.71,0.0016366612111293,0.316475946776426,0.0104421397712436
2009-12-20T12:49:00,25.288,37.717,8.62,3.57,0.0016366612111293,-0.455682584178657,-0.547983432434699
2009-12-21T22:37:00,17.019,43.449,10.76,3.62,0.0016366612111293,-0.475043091010289,-0.49402447237407
2010-01-28T09:01:00,17.084,43.398,10.47,3.28,0.000522739153162572,-0.887488163938176,-1.11776456335798
2010-02-02T01:51:00,16.76,43.933,11.54,3.21,0.000522739153162572,0.0595976715528568,-0.098217012198794
2010-05-27T11:48:00,28.287,36.556,9.08,3.16,0.000522739153162572,-0.339765372283866,-0.0146264714304905
2010-07-15T11:23:00,28.976,34.76,17.9,4.32,0.00373134328358209,-0.0346629696212329,0.176426217135448
2011-02-20T01:24:00,27.831,34.137,10.04,4.22,0.00373134328358209,-0.848083652733769,-0.460690275943603
2011-03-09T10:02:00,28.29,36.633,4.11,3.43,0.000522739153162572,0.884912404757996,0.945151219769941
2011-08-29T03:48:00,19.395,41.256,0.11,4.28,0.00373134328358209,0.776122887306198,0.374069851907617
2011-10-21T16:33:00,28.539,34.705,10.27,4.14,0.00373134328358209,-0.61625602624417,-0.497022379925192
2011-11-19T07:09:00,27.737,33.952,16.8,4.28,0.00373134328358209,-1.17402618947145,-0.855727946466082
2012-01-30T17:01:00,27.663,34.007,12.18,4.47,0.00373134328358209,-0.851849712635635,-0.36923708945548
2012-10-08T19:11:00,29.24,34.903,18.11,3.99,0.0016366612111293,0.750225030054425,0.952696783646497
2012-11-07T08:30:00,25.276,37.768,6.03,3.68,0.0016366612111293,0.345918786991013,0.365076028027668
2012-12-23T16:16:00,27.374,41.894,10.9,3.16,0.000522739153162572,0.987546809656881,0.704963960360649
2012-12-24T14:41:00,29.903,34.915,12.64,4.11,0.00373134328358209,0.16226070983211,0.580880127427015
2013-02-07T05:36:00,25.275,37.768,3.83,3.14,0.000522739153162572,-0.197259486622456,0.223695258486698
2013-05-11T01:12:00,25.501,37.375,10.6,3.56,0.0016366612111293,0.566365522955184,0.592944578270703
2013-06-01T11:46:00,28.341,33.214,30.01,5.08,0.015625,-0.609795954686978,-0.321068898071655
2013-07-08T15:27:00,16.531,40.652,7.85,4.75,0.0123456790123457,-0.88078882028601,0.69242364131667
2013-07-21T02:33:00,15.085,43.325,12.51,3.7,0.0016366612111293,0.349734302461052,0.190690984413723
2014-01-16T13:02:11,23.744,36.771,20.95,3.14,0.000522739153162572,0.564738649724541,0.815330334275603
2014-01-23T15:00:07,17.361,42.698,12,5.1,0.015625,0.331566916254934,0.0683482730770949
2014-01-25T00:27:43,17.343,42.702,14.58,3.7,0.0016366612111293,0.284790671262366,0.226364215362413
2014-01-26T12:25:56,17.22,42.587,8.18,3.47,0.000522739153162572,0.122271687843188,0.180722527818231
2014-02-04T10:42:50,15.332,43.157,7,3.46,0.000522739153162572,0.0480138349368929,0.55523426392459
2014-03-07T19:36:34,28.307,34.624,13.11,3.95,0.0016366612111293,-0.834694916815315,-0.562575811062284
2014-04-24T14:31:53,27.804,34.72,15.7,3.14,0.000522739153162572,0.310607460101472,0.754748412037313
2014-05-24T07:27:00,30.518,35.22,18.15,4.1,0.00373134328358209,1.26442555677393,1.59021451491277
2014-07-16T13:04:14,25.26,36.516,9.64,3.43,0.000522739153162572,0.161868367002531,0.76372949648583
2014-07-17T15:04:16,25.154,36.431,25.6,3.26,0.000522739153162572,0.758826474531634,1.14160675647856
2014-07-20T00:45:42,24.198,36.814,17.11,3.14,0.000522739153162572,0.554217978970273,0.748984650788569
2014-08-03T20:20:41,17.345,42.716,3.91,3.84,0.0016366612111293,0.426480720655111,0.466227799389764
2014-10-23T20:56:45,19.961,38.751,36.34,3.02,0.000522739153162572,0.209994072358736,0.701912191985847
2014-10-26T16:22:21,20.09,38.615,32,3.1,0.000522739153162572,1.32948271087047,1.60677147125423
2016-05-16T01:43:00,28.522,34.674,12.55,4.79,0.0123456790123457,0.681376588064225,0.874799992794108
